,method,fct_mean,fct_std,location,forecast_date,target_end_date,target,FIPS,cases,q_0.025,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.975,wis
947656,ENKF,86.9361830992566,2.1200636223819447,12,2021-06-07,2021-06-12,1-step_ahead,12113,82.0,82.78093475445445,84.21921224493886,85.50622191619641,86.9361830992566,88.3661442823168,89.65315395357433,91.09143144405873,2.9830278985290763
947657,lstm,225.37059240341188,115.14801824582815,12,2021-05-17,2021-06-12,4-step_ahead,12113,82.0,0.0,77.80246935111259,147.70443434120938,225.37059240341188,303.0367504656144,372.9387154557112,451.05656105639605,62.0036709173961
947658,lstm,135.1430776786804,99.76671121484236,12,2021-05-24,2021-06-12,3-step_ahead,12113,82.0,0.0,7.286892732063151,67.85145355349677,135.1430776786804,202.4347018038641,262.9992626252977,330.6822385157798,26.873041101185716
947659,lstm,140.43896942138673,47.64946370617081,12,2021-05-31,2021-06-12,2-step_ahead,12113,82.0,47.04773667464349,79.3737246113829,108.29989454923431,140.43896942138673,172.57804429353914,201.50421423139056,233.83020216813,25.27757922724052
947660,lstm,105.55480972290043,36.2362765025424,12,2021-06-07,2021-06-12,1-step_ahead,12113,82.0,34.533012844082286,59.1161528415602,81.11381263666446,105.55480972290043,129.9958068091364,151.9934666042407,176.57660660171857,10.524778464222043
1024874,AR_spatial,80.50901296703877,8.772512073601153,12,2021-05-31,2021-06-05,1-step_ahead,12113,80.0,63.31520524883773,69.26658638535629,74.59204348992341,80.50901296703877,86.42598244415413,91.75143954872124,97.70282068523979,1.8060476926638889
1024875,AR_spatial,101.99142318283995,11.753132014107056,12,2021-05-24,2021-06-05,2-step_ahead,12113,80.0,78.95570772964541,86.9291784501087,94.06405610662331,101.99142318283995,109.91879025905659,117.0536679155712,125.02713863603451,11.461961258704653
1024876,AR_spatial,94.56188632663128,12.363510904733019,12,2021-05-17,2021-06-05,3-step_ahead,12113,80.0,70.32985023088635,78.71740957104294,86.22282494495138,94.56188632663128,102.9009477083112,110.40636308221964,118.79392242237623,6.301084558574827
1024877,AR_spatial,86.41502444344894,9.92528492191484,12,2021-05-10,2021-06-05,4-step_ahead,12113,80.0,66.96182346019742,73.69526001329277,79.72052149584168,86.41502444344894,93.10952739105622,99.13478887360512,105.86822542670046,2.877536180206262
1024878,AR,89.19213642979868,0.9097870778013862,12,2021-05-31,2021-06-05,1-step_ahead,12113,80.0,87.40898652370802,88.02619737593007,88.57849437096078,89.19213642979868,89.80577848863658,90.35807548366728,90.97528633588934,8.353975091712979
1024879,AR,93.06273151474304,0.9313581379153496,12,2021-05-24,2021-06-05,2-step_ahead,12113,80.0,91.23730310772066,91.86914803501492,92.43453999695744,93.06273151474304,93.69092303252864,94.25631499447115,94.8881599217654,12.204697363501165
1024880,AR,100.81231120472445,4.014612025781152,12,2021-05-17,2021-06-05,3-step_ahead,12113,80.0,92.943816222292,95.66737887803043,98.10449654232114,100.81231120472445,103.52012586712776,105.95724353141847,108.68080618715686,17.113761654476534
1024881,AR,79.683965906527,3.7067543464772426,12,2021-05-10,2021-06-05,4-step_ahead,12113,80.0,72.41886088789431,74.93356907070985,77.18379809333334,79.683965906527,82.18413371972069,84.43436274234416,86.9490709251597,0.7775530204081146
1024882,ARIMA,94.0788247850265,25.88268465731728,12,2021-05-17,2021-06-05,3-step_ahead,12113,80.0,43.349695033477204,60.90882974194433,76.62121927610859,94.0788247850265,111.53643029394439,127.24881982810871,144.8079545365758,7.12533446947603
1024883,ARIMA,84.89403310735159,51.52153013892832,12,2021-05-10,2021-06-05,4-step_ahead,12113,80.0,0.0,18.866535498554683,50.14328911422593,84.89403310735159,119.64477710047726,150.92153071614848,185.874376608046,10.764213567771186
1024884,ARIMA,100.54957570763685,23.08363739427373,12,2021-05-24,2021-06-05,2-step_ahead,12113,80.0,55.30647778267832,70.96670406654147,84.97989888795622,100.54957570763685,116.11925252731749,130.13244734873226,145.79267363259538,8.919501250309132
1024885,ARIMA,86.42219627611847,15.037258423463664,12,2021-05-31,2021-06-05,1-step_ahead,12113,80.0,56.949711339908134,67.15117420202989,76.27971959844254,86.42219627611847,96.5646729537944,105.69321835020706,115.89468121232879,3.8886186110072662
1024886,PatchSim_adpt,83.0,13.265306122448981,12,2021-05-31,2021-06-05,1-step_ahead,12113,80.0,57.00047775610133,65.99982617134714,74.05268698719482,83.0,91.94731301280515,100.00017382865286,108.9995222438987,3.049619252665168
1024887,PatchSim_adpt,79.0,13.265306122448981,12,2021-05-24,2021-06-05,2-step_ahead,12113,80.0,53.00047775610133,61.99982617134714,70.05268698719482,79.0,87.9473130128052,96.00017382865286,104.9995222438987,2.7639049669508857
1024888,PatchSim_adpt,54.0,15.306122448979592,12,2021-05-17,2021-06-05,3-step_ahead,12113,80.0,24.00055125703999,34.38441481309285,43.67617729291712,54.0,64.32382270708288,73.61558518690714,83.99944874296001,13.04159798116596
1024889,PatchSim_adpt,33.0,8.673469387755103,12,2021-05-10,2021-06-05,4-step_ahead,12113,80.0,16.000312378989324,21.88450172741928,27.149833799319698,33.0,38.8501662006803,44.115498272580716,49.99968762101067,39.00937572618147
1024890,ENKF,84.7525399633414,7.225771705787113,12,2021-05-10,2021-06-05,4-step_ahead,12113,80.0,70.59028765949013,75.49234092152206,79.87883101053114,84.7525399633414,89.6262489161517,94.01273900516077,98.91479226719272,2.1066505376092217
1024891,ENKF,91.58989678354557,4.953753537093854,12,2021-05-17,2021-06-05,3-step_ahead,12113,80.0,81.8807182625537,85.24140618276084,88.24864079777821,91.58989678354557,94.93115276931296,97.9383873843303,101.29907530453742,7.026142478273075
1024892,ENKF,95.86548247996322,3.4823722555747216,12,2021-05-24,2021-06-05,2-step_ahead,12113,80.0,89.04015827827526,91.40264286402235,93.51665808721089,95.86548247996322,98.21430687271558,100.32832209590408,102.69080668165121,12.657270514039672
1024893,ENKF,91.55172709351244,2.161855374586544,12,2021-05-31,2021-06-05,1-step_ahead,12113,80.0,87.31456841953846,88.78119795373004,90.0935778019475,91.55172709351244,93.00987638507738,94.32225623329485,95.78888576748642,9.560070322688537
1024894,lstm,227.1932257843017,86.24921699082701,12,2021-05-10,2021-06-05,4-step_ahead,12113,80.0,58.14786678750065,116.66040672271141,169.01901296155114,227.1932257843017,285.3674386070523,337.726044845892,396.2385847811028,73.97770592855623
1024895,lstm,179.8200477027893,96.89547097961405,12,2021-05-17,2021-06-05,3-step_ahead,12113,80.0,0.0,55.64350517468354,114.46504568661774,179.8200477027893,245.17504971896088,303.9965902308951,369.7316810878788,43.1803345939761
1024896,lstm,114.35091735839843,70.20266710789635,12,2021-05-24,2021-06-05,2-step_ahead,12113,80.0,0.0,24.382579420867444,66.99993795769475,114.35091735839843,161.70189675910208,204.31925529592945,251.94561650852998,18.612358965648717
1024897,lstm,109.8472119140625,30.924580276306525,12,2021-05-31,2021-06-05,1-step_ahead,12113,80.0,49.236148335483996,70.2157676471522,88.98889948857783,109.8472119140625,130.70552433954717,149.4786561809728,170.45827549264098,12.94242962590354
1100590,AR_spatial,102.25335887483824,13.15575020604365,12,2021-05-24,2021-05-29,1-step_ahead,12113,80.0,76.4685622813873,85.3935866023693,93.37994020472179,102.25335887483824,111.12677754495468,119.1131311473072,128.0381554682892,11.142317103924219
1100591,AR_spatial,94.56145396893686,12.545809400486212,12,2021-05-17,2021-05-29,2-step_ahead,12113,80.0,69.97211938707984,78.4833522907196,86.09943412039526,94.56145396893686,103.02347381747845,110.63955564715413,119.15078855079388,6.301788026820224
1100592,AR_spatial,86.92425738332064,4.84201048205747,12,2021-05-10,2021-05-29,3-step_ahead,12113,80.0,77.43409122572255,80.71897126965652,83.65837094283089,86.92425738332064,90.1901438238104,93.12954349698477,96.41442354091872,3.1965656157158087
1100593,AR_spatial,88.82251348632833,7.67453624896237,12,2021-05-03,2021-05-29,4-step_ahead,12113,80.0,73.78069884031497,78.98719954164181,83.64611744889494,88.82251348632833,93.99890952376171,98.65782743101484,103.86432813234173,3.818493066289649
1100594,AR,93.02354329014427,0.9521871357393952,12,2021-05-24,2021-05-29,1-step_ahead,12113,80.0,91.1572907975527,91.80326637564602,92.38130282681948,93.02354329014427,93.66578375346909,94.24382020464253,94.88979578273585,12.146319966937707
1100595,AR,100.77077922025902,4.045906013395643,12,2021-05-17,2021-05-29,2-step_ahead,12113,80.0,92.84094914916952,95.58574203474552,98.04185708396696,100.77077922025902,103.49970135655107,105.95581640577251,108.70060929134851,17.043399396232775
1100596,AR,79.53609484891922,3.5560648632176037,12,2021-05-10,2021-05-29,3-step_ahead,12113,80.0,72.56633579032436,74.97881435628456,77.13756554764652,79.53609484891922,81.93462415019192,84.09337534155388,86.50585390751408,0.7689032221809763
1100597,AR,85.17655855929273,4.236330772734199,12,2021-05-03,2021-05-29,4-step_ahead,12113,80.0,76.87350281813497,79.74748222533044,82.31919687464327,85.17655855929273,88.03392024394219,90.60563489325504,93.47961430045048,2.23917858584706
1100598,ARIMA,94.29574013338558,21.000275242912267,12,2021-05-17,2021-05-29,2-step_ahead,12113,80.0,53.135956991849405,67.38280451896385,80.13126973074472,94.29574013338558,108.46021053602644,121.20867574780728,135.45552327492177,6.229128936776882
1100599,ARIMA,81.06526102210569,61.24799257931332,12,2021-05-03,2021-05-29,4-step_ahead,12113,80.0,0.0,2.5728002456226307,39.754117807273175,81.06526102210569,122.37640423693821,159.55772179858874,201.10912060293631,11.975549225382604
1100600,ARIMA,85.40543741855875,42.97856890133018,12,2021-05-10,2021-05-29,3-step_ahead,12113,80.0,1.1689902648784027,30.32618515819259,56.416833216515464,85.40543741855875,114.394041620602,140.4846896789249,169.6418845722391,9.264198177159502
1100601,ARIMA,100.8074865917926,16.02787261214835,12,2021-05-24,2021-05-29,1-step_ahead,12113,80.0,69.3934335231859,80.26694135334445,89.99685079745005,100.8074865917926,111.61812238613516,121.34803183024073,132.22153966039932,9.071904298566297
1100602,PatchSim_adpt,84.0,10.714285714285717,12,2021-05-24,2021-05-29,1-step_ahead,12113,80.0,63.00038587992799,70.26909036916499,76.77332410504198,84.0,91.22667589495802,97.730909630835,104.999614120072,2.688428737042746
1100603,PatchSim_adpt,65.0,13.265306122448981,12,2021-05-17,2021-05-29,2-step_ahead,12113,80.0,39.000477756101326,47.99982617134714,56.052686987194825,65.0,73.94731301280518,82.00017382865286,90.9995222438987,6.4932441061494055
1100604,PatchSim_adpt,41.0,8.16326530612245,12,2021-05-10,2021-05-29,3-step_ahead,12113,80.0,25.00029400375465,30.53835456698285,35.49396122288913,41.0,46.50603877711088,51.46164543301714,56.99970599624535,31.47941244817079
1100605,PatchSim_adpt,39.0,9.693877551020408,12,2021-05-03,2021-05-29,4-step_ahead,12113,80.0,20.000349129458662,26.576796048292127,32.461578952180844,39.0,45.538421047819156,51.42320395170786,57.99965087054135,32.069302282202806
1100606,ENKF,85.83522066663862,7.026315001411404,12,2021-05-03,2021-05-29,4-step_ahead,12113,80.0,72.06389631983876,76.83063567657031,81.09604321653768,85.83522066663862,90.57439811673956,94.83980565670693,99.60654501343849,2.53506442578889
1100607,ENKF,85.01242646326136,5.180114305997238,12,2021-05-10,2021-05-29,3-step_ahead,12113,80.0,74.85958898770608,78.37384286471062,81.51849245902214,85.01242646326136,88.50636046750056,91.6510100618121,95.16526393881664,2.1734375103600967
1100608,ENKF,91.54582568889963,3.3107933761912323,12,2021-05-17,2021-05-29,2-step_ahead,12113,80.0,85.05678991131104,87.30287325444706,89.31272949164156,91.54582568889963,93.77892188615769,95.7887781233522,98.03486146648821,8.495684536070987
1100609,ENKF,94.24176514855571,2.0854763242056684,12,2021-05-24,2021-05-29,1-step_ahead,12113,80.0,90.15430666250164,91.56911970036371,92.83513274360241,94.24176514855571,95.64839755350904,96.91441059674769,98.32922363460979,12.320474256332394
1100610,lstm,174.54303268432616,100.25708995524838,12,2021-05-03,2021-05-29,4-step_ahead,12113,80.0,0.0,46.05840209523177,106.92065312502459,174.54303268432616,242.1654122436277,303.02766327342056,371.04331819140543,40.85039094841214
1100611,lstm,182.4503630065918,76.60442976387603,12,2021-05-10,2021-05-29,3-step_ahead,12113,80.0,32.30843961316663,84.27783611504509,130.78146031124177,182.4503630065918,234.11926570194183,280.6228898981385,332.59228640001703,45.50300880721097
1100612,lstm,137.3593423843384,69.20967047862226,12,2021-05-17,2021-05-29,2-step_ahead,12113,80.0,1.7108808643537543,48.66358083163412,90.67812903205929,137.3593423843384,184.04055573661742,226.05510393704262,273.00780390432305,24.919994939116602
1100613,lstm,91.77377578735351,42.05796528574397,12,2021-05-24,2021-05-29,1-step_ahead,12113,80.0,9.341678564259496,37.87432453178789,63.406109288016594,91.77377578735351,120.14144228669045,145.67322704291917,174.20587301044753,9.992061787318011
1175293,AR_spatial,95.27708413005112,12.590942899963533,12,2021-05-17,2021-05-22,1-step_ahead,12113,101.0,70.5992895147223,79.14114154492019,86.78462219872159,95.27708413005112,103.76954606138064,111.41302671518206,119.95487874537994,3.305362042409094
1175294,AR_spatial,87.06941399495939,7.853770947062028,12,2021-05-10,2021-05-22,2-step_ahead,12113,101.0,71.67630579589078,77.00440154232334,81.77212599077828,87.06941399495939,92.36670199914049,97.13442644759544,102.462522194028,7.112990416673019
1175295,AR_spatial,89.13291686738272,10.261963980670188,12,2021-05-03,2021-05-22,3-step_ahead,12113,101.0,69.01983705462186,75.98168086239255,82.21132734553929,89.13291686738272,96.05450638922615,102.28415287237291,109.24599668014359,5.135923179897225
1175296,AR_spatial,103.63825075533263,15.00024415344034,12,2021-04-26,2021-05-22,4-step_ahead,12113,101.0,74.23831245528206,84.41466437693992,93.52073982339844,103.63825075533263,113.75576168726684,122.86183713372534,133.0381890553832,3.3407414383755683
1175297,AR,96.23820706701477,4.985125515102959,12,2021-05-17,2021-05-22,1-step_ahead,12113,101.0,86.46754059900127,89.84951165869823,92.87579100363686,96.23820706701477,99.60062313039269,102.62690247533129,106.00887353502829,2.0650725065293893
1175298,AR,79.85737684966689,3.6823996691835865,12,2021-05-10,2021-05-22,2-step_ahead,12113,101.0,72.64000612138486,75.13819178866375,77.37363601667712,79.85737684966689,82.34111768265666,84.57656191067005,87.07474757794893,17.750131534000158
1175299,AR,85.2048192850017,4.118808706130851,12,2021-05-03,2021-05-22,3-step_ahead,12113,101.0,77.13210256177521,79.92635353948098,82.42672502969806,85.2048192850017,87.98291354030535,90.48328503052242,93.27753600822821,12.000637683245845
1175300,AR,98.96177136800274,7.790471969175472,12,2021-04-26,2021-05-22,4-step_ahead,12113,101.0,83.69272688584998,88.97787981957458,93.707177875604,98.96177136800274,104.21636486040148,108.94566291643088,114.23081585015551,1.830469027426076
1175301,ARIMA,111.36330990966444,86.07162497455471,12,2021-04-26,2021-05-22,4-step_ahead,12113,101.0,0.0,1.058084174556129,53.30888108160621,111.36330990966444,169.4177387377227,221.6685356447728,280.06059495062993,18.07755125418536
1175302,ARIMA,94.5132659342417,14.909405444324955,12,2021-05-17,2021-05-22,1-step_ahead,12113,101.0,65.29136823245939,75.40609404572787,84.45702478052688,94.5132659342417,104.56950708795654,113.6204378227555,123.735163636024,3.8725762492938416
1175303,ARIMA,81.76338208603545,49.568250654831154,12,2021-05-03,2021-05-22,3-step_ahead,12113,101.0,0.0,18.239112858029426,48.33010508420161,81.76338208603545,115.19665908786928,145.28765131404145,178.9153681461585,12.432195859186956
1175304,ARIMA,85.9206202601022,33.66037499526421,12,2021-05-10,2021-05-22,2-step_ahead,12113,101.0,19.947497563271753,42.78311398810303,63.21704233804,85.9206202601022,108.6241981821644,129.05812653210137,151.8937429569326,8.805038920063245
1175305,PatchSim_adpt,79.0,6.1224489795918355,12,2021-05-17,2021-05-22,1-step_ahead,12113,101.0,67.00022050281599,71.15376592523714,74.87047091716684,79.0,83.12952908283316,86.84623407476286,90.999779497184,16.359559336128097
1175306,PatchSim_adpt,51.0,6.632653061224492,12,2021-05-10,2021-05-22,2-step_ahead,12113,101.0,38.00023887805066,42.49991308567357,46.52634349359742,51.0,55.47365650640258,59.50008691432643,63.99976112194935,43.889522614138755
1175307,PatchSim_adpt,49.0,9.183673469387756,12,2021-05-03,2021-05-22,3-step_ahead,12113,101.0,31.00033075422399,37.23064888785571,42.805706375750276,49.0,55.194293624249724,60.76935111214429,66.99966924577599,43.53933900419214
1175308,PatchSim_adpt,45.0,10.714285714285717,12,2021-04-26,2021-05-22,4-step_ahead,12113,101.0,24.000385879927983,31.269090369164985,37.77332410504198,45.0,52.22667589495802,58.73090963083501,65.99961412007201,46.12922883822417
1175309,ENKF,93.005985718537,7.429532439705689,12,2021-04-26,2021-05-22,4-step_ahead,12113,101.0,78.44436971474184,83.4846567891678,87.99484223920624,93.005985718537,98.01712919786777,102.52731464790622,107.56760172233216,3.4622275053122022
1175310,ENKF,86.08026860877364,5.3074196564659895,12,2021-05-03,2021-05-22,3-step_ahead,12113,101.0,75.67791723126035,79.27853663902745,82.50046845049812,86.08026860877364,89.66006876704915,92.88200057851981,96.48261998628692,10.030154401634276
